NodesOrigin NodeDestination TravelTime
-55.5440588--30.9076032 -55.5429827--30.8975041 1492.4244799942346
-55.5440588--30.9076032 -55.5446627--30.9072855 67.62742560153637
-55.5440588--30.9076032 -55.555358--30.8917376 2721.0842888663738
-55.5440588--30.9076032 -55.5367526--30.9026954 1136.2104457719838
-55.5440588--30.9076032 -55.5458412--30.908663 262.1242251586568
-55.5440588--30.9076032 -55.5480177--30.9348957 3618.2351195934743
-55.5440588--30.9076032 -55.5432647--30.9046453 420.925134771605
-55.5440588--30.9076032 -55.5387842--30.8983692 1237.1558545637001
-55.5440588--30.9076032 -55.535206--30.8968925 1553.4272113355323
-55.5440588--30.9076032 -55.5408345--30.8994459 1135.6718354237732
-55.5440588--30.9076032 -55.5479583--30.8988977 1406.1518642651117
-55.5210103--30.9036314 -55.5408045--30.8940981 2350.7237892162234
-55.5210103--30.9036314 -55.5429827--30.8975041 2537.3147648502927
-55.5210103--30.9036314 -55.5446627--30.9072855 3118.0933923578727
-55.5210103--30.9036314 -55.555358--30.8917376 3946.852241400426
-55.5210103--30.9036314 -55.5367526--30.9026954 1922.0634362536248
-55.5210103--30.9036314 -55.5458412--30.908663 3312.5901919149933
-55.5210103--30.9036314 -55.5480177--30.9348957 4998.220800286286
-55.5210103--30.9036314 -55.5432647--30.9046453 2839.8620986624137
-55.5210103--30.9036314 -55.5387842--30.8983692 2120.9515916422306
-55.5210103--30.9036314 -55.535206--30.8968925 1718.379274268428
-55.5210103--30.9036314 -55.5408345--30.8994459 2342.658270392333
-55.5210103--30.9036314 -55.5479583--30.8988977 3224.0747004427058
-55.5613444--30.8809859 -55.5408045--30.8940981 2595.9753857366904
-55.5613444--30.8809859 -55.5429827--30.8975041 3174.2558561195274
-55.5613444--30.8809859 -55.5446627--30.9072855 4271.194006008403
-55.5613444--30.8809859 -55.555358--30.8917376 1771.041195136279
-55.5613444--30.8809859 -55.5367526--30.9026954 3968.5473444101785
-55.5613444--30.8809859 -55.5458412--30.908663 4436.67043347012
-55.5613444--30.8809859 -55.5480177--30.9348957 7742.09477033672
-55.5613444--30.8809859 -55.5432647--30.9046453 3929.1441519511022
-55.5613444--30.8809859 -55.5387842--30.8983692 3296.6679243750477
-55.5613444--30.8809859 -55.535206--30.8968925 3179.511384087722
-55.5613444--30.8809859 -55.5408345--30.8994459 3395.2982527900867
-55.5613444--30.8809859 -55.5479583--30.8988977 3087.6373748112123
-55.5592059--30.8821615 -55.5408045--30.8940981 2353.4785607751533
-55.5592059--30.8821615 -55.5429827--30.8975041 2942.204153655771
-55.5592059--30.8821615 -55.5446627--30.9072855 4079.785702076678
-55.5592059--30.8821615 -55.555358--30.8917376 1564.8349496649964
-55.5592059--30.8821615 -55.5367526--30.9026954 3726.0505194486414
-55.5592059--30.8821615 -55.5458412--30.908663 4245.262129538393
-55.5592059--30.8821615 -55.5480177--30.9348957 7550.686466404994
-55.5592059--30.8821615 -55.5432647--30.9046453 3737.7358480193766
-55.5592059--30.8821615 -55.5387842--30.8983692 3054.1710994135105
-55.5592059--30.8821615 -55.535206--30.8968925 2937.014559126185
-55.5592059--30.8821615 -55.5408345--30.8994459 3155.809129417892
-55.5592059--30.8821615 -55.5479583--30.8988977 2863.9478115083766
-55.590963--30.8773967 -55.5408045--30.8940981 5672.046446323305
-55.590963--30.8773967 -55.5429827--30.8975041 5857.24531780449
-55.590963--30.8773967 -55.5446627--30.9072855 6789.169169701544
-55.590963--30.8773967 -55.555358--30.8917376 4454.030656821244
-55.590963--30.8773967 -55.5367526--30.9026954 6696.98656320349
-55.590963--30.8773967 -55.5458412--30.908663 6954.64559716326
-55.590963--30.8773967 -55.5480177--30.9348957 10260.069934029863
-55.590963--30.8773967 -55.5432647--30.9046453 6447.119315644243
-55.590963--30.8773967 -55.5387842--30.8983692 5986.715045619132
-55.590963--30.8773967 -55.535206--30.8968925 6304.102844360024
-55.590963--30.8773967 -55.5408345--30.8994459 6078.287714475049
-55.590963--30.8773967 -55.5479583--30.8988977 5654.492900250567
-55.5603729--30.8783009 -55.5408045--30.8940981 2742.418470588547
-55.5603729--30.8783009 -55.5429827--30.8975041 3331.1440634691644
-55.5603729--30.8783009 -55.5446627--30.9072855 4586.575743918908
-55.5603729--30.8783009 -55.555358--30.8917376 2125.4137432929615
-55.5603729--30.8783009 -55.5367526--30.9026954 4114.990429262034
-55.5603729--30.8783009 -55.5458412--30.908663 4752.052171380625
-55.5603729--30.8783009 -55.5480177--30.9348957 8057.476508247224
-55.5603729--30.8783009 -55.5432647--30.9046453 4239.8114664851455
-55.5603729--30.8783009 -55.5387842--30.8983692 3443.1110092269037
-55.5603729--30.8783009 -55.535206--30.8968925 3325.954468939578
-55.5603729--30.8783009 -55.5408345--30.8994459 3544.749039231285
-55.5603729--30.8783009 -55.5479583--30.8988977 3252.88772132177
-55.5887056--30.8777977 -55.5408045--30.8940981 5480.118321223271
-55.5887056--30.8777977 -55.5429827--30.8975041 5665.317192704458
-55.5887056--30.8777977 -55.5446627--30.9072855 6592.327310105944
-55.5887056--30.8777977 -55.555358--30.8917376 4262.10253172121
-55.5887056--30.8777977 -55.5367526--30.9026954 6505.058438103458
-55.5887056--30.8777977 -55.5458412--30.908663 6757.80373756766
-55.5887056--30.8777977 -55.5480177--30.9348957 10063.228074434264
-55.5887056--30.8777977 -55.5432647--30.9046453 6250.277456048643
-55.5887056--30.8777977 -55.5387842--30.8983692 5794.7869205191
-55.5887056--30.8777977 -55.535206--30.8968925 6112.174719259992
-55.5887056--30.8777977 -55.5408345--30.8994459 5886.359589375017
-55.5887056--30.8777977 -55.5479583--30.8988977 5457.651040654967
-55.5536814--30.9034025 -55.5408045--30.8940981 2015.7554705191228
-55.5536814--30.9034025 -55.5429827--30.8975041 1600.4486095404734
-55.5536814--30.9034025 -55.5446627--30.9072855 1046.110484989965
-55.5536814--30.9034025 -55.555358--30.8917376 1816.4873646978485
-55.5536814--30.9034025 -55.5367526--30.9026954 2239.913476595
-55.5536814--30.9034025 -55.5458412--30.908663 1211.5869124516814
-55.5536814--30.9034025 -55.5480177--30.9348957 4506.365033857438
-55.5536814--30.9034025 -55.5432647--30.9046453 1320.5591633594304
-55.5536814--30.9034025 -55.5387842--30.8983692 2098.782775590612
-55.5536814--30.9034025 -55.535206--30.8968925 2615.7744853426175
-55.5536814--30.9034025 -55.5408345--30.8994459 1821.491006211033
-55.5536814--30.9034025 -55.5479583--30.8988977 913.6886739480599
-55.5674447--30.8845222 -55.5408045--30.8940981 3244.3640593836135
-55.5674447--30.8845222 -55.5429827--30.8975041 3429.5629308648026
-55.5674447--30.8845222 -55.5446627--30.9072855 4526.501080753678
-55.5674447--30.8845222 -55.555358--30.8917376 2026.3482698815542
-55.5674447--30.8845222 -55.5367526--30.9026954 4269.304176263803
-55.5674447--30.8845222 -55.5458412--30.908663 4691.977508215395
-55.5674447--30.8845222 -55.5480177--30.9348957 7997.401845081995
-55.5674447--30.8845222 -55.5432647--30.9046453 4184.451226696378
-55.5674447--30.8845222 -55.5387842--30.8983692 3559.0326586794454
-55.5674447--30.8845222 -55.535206--30.8968925 3876.4204574203363
-55.5674447--30.8845222 -55.5408345--30.8994459 3650.605327535362
-55.5674447--30.8845222 -55.5479583--30.8988977 3342.944449556488
-55.5895702--30.8773038 -55.5408045--30.8940981 5600.964847114615
-55.5895702--30.8773038 -55.5429827--30.8975041 5786.163718595801
-55.5895702--30.8773038 -55.5446627--30.9072855 6718.087570492855
-55.5895702--30.8773038 -55.555358--30.8917376 4382.949057612554
-55.5895702--30.8773038 -55.5367526--30.9026954 6625.904963994801
-55.5895702--30.8773038 -55.5458412--30.908663 6883.563997954571
-55.5895702--30.8773038 -55.5480177--30.9348957 10188.988334821175
-55.5895702--30.8773038 -55.5432647--30.9046453 6376.037716435554
-55.5895702--30.8773038 -55.5387842--30.8983692 5915.633446410442
-55.5895702--30.8773038 -55.535206--30.8968925 6233.021245151334
-55.5895702--30.8773038 -55.5408345--30.8994459 6007.20611526636
-55.5895702--30.8773038 -55.5479583--30.8988977 5583.411301041878
-55.5600619--30.8795228 -55.5408045--30.8940981 2549.7706522249887
-55.5600619--30.8795228 -55.5429827--30.8975041 3138.4962451056062
-55.5600619--30.8795228 -55.5446627--30.9072855 4393.927925555351
-55.5600619--30.8795228 -55.555358--30.8917376 1939.995158367607
-55.5600619--30.8795228 -55.5367526--30.9026954 3922.3426108984763
-55.5600619--30.8795228 -55.5458412--30.908663 4559.4043530170675
-55.5600619--30.8795228 -55.5480177--30.9348957 7864.828689883667
-55.5600619--30.8795228 -55.5432647--30.9046453 4047.163648121587
-55.5600619--30.8795228 -55.5387842--30.8983692 3250.4631908633455
-55.5600619--30.8795228 -55.535206--30.8968925 3133.30665057602
-55.5600619--30.8795228 -55.5408345--30.8994459 3352.101220867727
-55.5600619--30.8795228 -55.5479583--30.8988977 3060.239902958212
-55.5626029--30.8814033 -55.5408045--30.8940981 2775.9566509922497
-55.5626029--30.8814033 -55.5429827--30.8975041 3123.9062387108597
-55.5626029--30.8814033 -55.5446627--30.9072855 4220.844388599736
-55.5626029--30.8814033 -55.555358--30.8917376 1720.691577727611
-55.5626029--30.8814033 -55.5367526--30.9026954 3963.6474841098598
-55.5626029--30.8814033 -55.5458412--30.908663 4386.320816061451
-55.5626029--30.8814033 -55.5480177--30.9348957 7691.7451529280515
-55.5626029--30.8814033 -55.5432647--30.9046453 3878.7945345424346
-55.5626029--30.8814033 -55.5387842--30.8983692 3253.375966525502
-55.5626029--30.8814033 -55.535206--30.8968925 3359.4926493432813
-55.5626029--30.8814033 -55.5408345--30.8994459 3344.948635381419
-55.5626029--30.8814033 -55.5479583--30.8988977 3037.2877574025447
-55.5864302--30.8766231 -55.5408045--30.8940981 5140.0205108571545
-55.5864302--30.8766231 -55.5429827--30.8975041 5325.219382338341
-55.5864302--30.8766231 -55.5446627--30.9072855 6257.143234235396
-55.5864302--30.8766231 -55.555358--30.8917376 3922.0047213550934
-55.5864302--30.8766231 -55.5367526--30.9026954 6164.960627737341
-55.5864302--30.8766231 -55.5458412--30.908663 6422.619661697113
-55.5864302--30.8766231 -55.5480177--30.9348957 9728.043998563715
-55.5864302--30.8766231 -55.5432647--30.9046453 5915.093380178096
-55.5864302--30.8766231 -55.5387842--30.8983692 5454.689110152984
-55.5864302--30.8766231 -55.535206--30.8968925 5772.076908893876
-55.5864302--30.8766231 -55.5408345--30.8994459 5546.261779008901
-55.5864302--30.8766231 -55.5479583--30.8988977 5122.466964784419
-55.5123087--30.9020472 -55.5408045--30.8940981 3276.9351212679594
-55.5123087--30.9020472 -55.5429827--30.8975041 3522.6020932325946
-55.5123087--30.9020472 -55.5446627--30.9072855 4103.380720740174
-55.5123087--30.9020472 -55.555358--30.8917376 4932.139569782729
-55.5123087--30.9020472 -55.5367526--30.9026954 2907.350764635926
-55.5123087--30.9020472 -55.5458412--30.908663 4297.877520297295
-55.5123087--30.9020472 -55.5480177--30.9348957 5983.508128668589
-55.5123087--30.9020472 -55.5432647--30.9046453 3825.1494270447147
-55.5123087--30.9020472 -55.5387842--30.8983692 3106.238920024532
-55.5123087--30.9020472 -55.535206--30.8968925 2643.05163499735
-55.5123087--30.9020472 -55.5408345--30.8994459 3327.945598774634
-55.5123087--30.9020472 -55.5479583--30.8988977 4209.362028825009
-55.5780885--30.8851579 -55.5408045--30.8940981 4393.862907752126
-55.5780885--30.8851579 -55.5429827--30.8975041 4457.959813776722
-55.5780885--30.8851579 -55.5446627--30.9072855 4908.913595803568
-55.5780885--30.8851579 -55.555358--30.8917376 3061.4492886424896
-55.5780885--30.8851579 -55.5367526--30.9026954 5104.008055382823
-55.5780885--30.8851579 -55.5458412--30.908663 5074.390023265284
-55.5780885--30.8851579 -55.5480177--30.9348957 8379.814360131884
-55.5780885--30.8851579 -55.5432647--30.9046453 4566.863741746268
-55.5780885--30.8851579 -55.5387842--30.8983692 4708.531507047957
-55.5780885--30.8851579 -55.535206--30.8968925 5025.91930578885
-55.5780885--30.8851579 -55.5408345--30.8994459 4679.002210447281
-55.5780885--30.8851579 -55.5479583--30.8988977 3774.237326352591
-55.5392561--30.8944166 -55.5408045--30.8940981 189.24655077118427
-55.5392561--30.8944166 -55.5429827--30.8975041 588.2127303162034
-55.5392561--30.8944166 -55.5446627--30.9072855 1769.6284832541985
-55.5392561--30.8944166 -55.555358--30.8917376 1997.7502068663368
-55.5392561--30.8944166 -55.5367526--30.9026954 1266.561542298562
-55.5392561--30.8944166 -55.5458412--30.908663 1935.4122614007042
-55.5392561--30.8944166 -55.5480177--30.9348957 5209.4662559654535
-55.5392561--30.8944166 -55.5432647--30.9046453 1410.9859319731079
-55.5392561--30.8944166 -55.5387842--30.8983692 594.6821222634312
-55.5392561--30.8944166 -55.535206--30.8968925 477.5255819761061
-55.5392561--30.8944166 -55.5408345--30.8994459 696.3201522678125
-55.5392561--30.8944166 -55.5479583--30.8988977 1274.9726659086168
-55.5657621--30.9146527 -55.5408045--30.8940981 4096.197377615991
-55.5657621--30.9146527 -55.5429827--30.8975041 3659.653006897863
-55.5657621--30.9146527 -55.5446627--30.9072855 2520.1219046230744
-55.5657621--30.9146527 -55.555358--30.8917376 4888.312815770001
-55.5657621--30.9146527 -55.5367526--30.9026954 3700.972080832491
-55.5657621--30.9146527 -55.5458412--30.908663 2343.796338424825
-55.5657621--30.9146527 -55.5480177--30.9348957 4502.952473564639
-55.5657621--30.9146527 -55.5432647--30.9046453 2799.4153238390923
-55.5657621--30.9146527 -55.5387842--30.8983692 3615.3135834339723
-55.5657621--30.9146527 -55.535206--30.8968925 4118.1888463960395
-55.5657621--30.9146527 -55.5408345--30.8994459 3306.9548446154886
-55.5657621--30.9146527 -55.5479583--30.8988977 3573.38039116874
-55.5765811--30.9269481 -55.5408045--30.8940981 5960.352061394866
-55.5765811--30.9269481 -55.5429827--30.8975041 5523.807690676736
-55.5765811--30.9269481 -55.5446627--30.9072855 4384.276588401947
-55.5765811--30.9269481 -55.555358--30.8917376 6752.467499548875
-55.5765811--30.9269481 -55.5367526--30.9026954 5565.126764611366
-55.5765811--30.9269481 -55.5458412--30.908663 4207.951022203699
-55.5765811--30.9269481 -55.5480177--30.9348957 4916.154049029227
-55.5765811--30.9269481 -55.5432647--30.9046453 4663.5700076179655
-55.5765811--30.9269481 -55.5387842--30.8983692 5479.468267212846
-55.5765811--30.9269481 -55.535206--30.8968925 5982.343530174914
-55.5765811--30.9269481 -55.5408345--30.8994459 5171.109528394363
-55.5765811--30.9269481 -55.5479583--30.8988977 5437.535074947613
-55.5660503--30.9139982 -55.5408045--30.8940981 4032.1477975325042
-55.5660503--30.9139982 -55.5429827--30.8975041 3595.6034268143767
-55.5660503--30.9139982 -55.5446627--30.9072855 2456.072324539588
-55.5660503--30.9139982 -55.555358--30.8917376 4824.263235686515
-55.5660503--30.9139982 -55.5367526--30.9026954 3636.9225007490045
-55.5660503--30.9139982 -55.5458412--30.908663 2279.7467583413386
-55.5660503--30.9139982 -55.5480177--30.9348957 4466.886314778021
-55.5660503--30.9139982 -55.5432647--30.9046453 2735.3657437556058
-55.5660503--30.9139982 -55.5387842--30.8983692 3551.2640033504854
-55.5660503--30.9139982 -55.535206--30.8968925 4054.1392663125534
-55.5660503--30.9139982 -55.5408345--30.8994459 3242.9052645320025
-55.5660503--30.9139982 -55.5479583--30.8988977 3509.3308110852536
-55.5543256--30.9295277 -55.5408045--30.8940981 4679.924925668676
-55.5543256--30.9295277 -55.5429827--30.8975041 4243.380554950549
-55.5543256--30.9295277 -55.5446627--30.9072855 2943.1354049016877
-55.5543256--30.9295277 -55.555358--30.8917376 5472.040363822686
-55.5543256--30.9295277 -55.5367526--30.9026954 4084.6434010696207
-55.5543256--30.9295277 -55.5458412--30.908663 2748.638605344567
-55.5543256--30.9295277 -55.5480177--30.9348957 1720.2556786902362
-55.5543256--30.9295277 -55.5432647--30.9046453 3246.3868497707767
-55.5543256--30.9295277 -55.5387842--30.8983692 4063.480450041641
-55.5543256--30.9295277 -55.535206--30.8968925 4501.86016663317
-55.5543256--30.9295277 -55.5408345--30.8994459 3890.6823926681736
-55.5543256--30.9295277 -55.5479583--30.8988977 4157.107939221425
-55.555786--30.9229539 -55.5408045--30.8940981 4217.453229164879
-55.555786--30.9229539 -55.5429827--30.8975041 3780.9088584467513
-55.555786--30.9229539 -55.5446627--30.9072855 2544.507994040585
-55.555786--30.9229539 -55.555358--30.8917376 5009.568667318889
-55.555786--30.9229539 -55.5367526--30.9026954 3686.015990208518
-55.555786--30.9229539 -55.5458412--30.908663 2350.0111944834644
-55.555786--30.9229539 -55.5480177--30.9348957 2530.9983926434375
-55.555786--30.9229539 -55.5432647--30.9046453 2847.759438909674
-55.555786--30.9229539 -55.5387842--30.8983692 3664.8530391805375
-55.555786--30.9229539 -55.535206--30.8968925 4103.232755772066
-55.555786--30.9229539 -55.5408345--30.8994459 3428.2106961643767
-55.555786--30.9229539 -55.5479583--30.8988977 3694.636242717628
-55.5553771--30.9291789 -55.5408045--30.8940981 4798.544777703655
-55.5553771--30.9291789 -55.5429827--30.8975041 4362.000406985528
-55.5553771--30.9291789 -55.5446627--30.9072855 3061.7552569366676
-55.5553771--30.9291789 -55.555358--30.8917376 5590.660215857666
-55.5553771--30.9291789 -55.5367526--30.9026954 4203.2632531046
-55.5553771--30.9291789 -55.5458412--30.908663 2867.258457379547
-55.5553771--30.9291789 -55.5480177--30.9348957 1800.9814600720026
-55.5553771--30.9291789 -55.5432647--30.9046453 3365.0067018057566
-55.5553771--30.9291789 -55.5387842--30.8983692 4182.10030207662
-55.5553771--30.9291789 -55.535206--30.8968925 4620.480018668149
-55.5553771--30.9291789 -55.5408345--30.8994459 4009.3022447031535
-55.5553771--30.9291789 -55.5479583--30.8988977 4275.727791256405
-55.5776265--30.9265622 -55.5408045--30.8940981 5911.736482314599
-55.5776265--30.9265622 -55.5429827--30.8975041 5475.192111596469
-55.5776265--30.9265622 -55.5446627--30.9072855 4335.6610093216805
-55.5776265--30.9265622 -55.555358--30.8917376 6703.851920468608
-55.5776265--30.9265622 -55.5367526--30.9026954 5516.511185531099
-55.5776265--30.9265622 -55.5458412--30.908663 4159.335443123431
-55.5776265--30.9265622 -55.5480177--30.9348957 4867.5384699489605
-55.5776265--30.9265622 -55.5432647--30.9046453 4614.954428537699
-55.5776265--30.9265622 -55.5387842--30.8983692 5430.852688132579
-55.5776265--30.9265622 -55.535206--30.8968925 5933.727951094647
