Node Population Gap_0 Gap_200 Gap_400 Gap_600 Gap_800 Gap_1000 Gap_1200 Gap_1400 Gap_1600 Gap_1800 Gap_2000 Gap_2200 Gap_2400 Gap_2600 Gap_2800 Gap_3000 Gap_3200 Gap_3400 Gap_3600 Gap_3800 Gap_4000 Gap_4200 Gap_4400 Gap_4600 Gap_4800 Gap_5000
-55.5571669--30.8864551 88 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 9 10 12 12 12 12 12 12 12 13
-55.5505233--30.884701 0 1 1 1 1 1 1 1 2 3 3 6 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13
-55.5515267--30.8846152 70 1 1 1 1 1 1 1 1 2 3 4 7 7 8 8 10 10 11 12 12 12 12 12 13 13 13
-55.5512248--30.8835719 104 1 1 1 1 1 1 1 1 2 3 3 6 7 8 8 9 10 11 12 12 12 12 12 13 13 13
-55.5509523--30.8843054 0 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13
-55.5510651--30.8839903 0 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 11 12 12 12 12 12 13 13 13
-55.5510396--30.88416 0 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13
-55.5510396--30.88416 0 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13
-55.5592059--30.8821615 0 1 1 1 1 1 1 1 1 1 1 1 1 3 3 5 7 8 8 8 10 11 12 12 12 12 12
-55.5603293--30.8810307 95 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 6 7 8 8 9 10 11 12 12 12 12
-55.5604095--30.8887112 22 1 1 1 1 1 1 1 1 1 1 2 4 5 7 9 9 12 12 12 12 12 12 12 13 13 13
-55.5619014--30.8924179 57 1 1 1 1 1 1 1 1 1 1 2 2 2 2 5 8 10 12 12 12 12 12 12 13 13 13
-55.5617909--30.8867079 181 1 1 1 1 1 1 1 1 1 1 1 1 2 4 6 8 8 9 10 12 12 12 12 12 12 12
-55.5469541--30.8892166 20 1 1 1 1 1 2 3 6 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13 13 13 13
-55.5471768--30.889057 0 1 1 1 1 1 2 3 6 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13 13 13 13
-55.5467496--30.8892602 0 1 1 1 1 1 2 3 6 7 8 8 8 10 11 12 12 12 12 12 12 13 13 13 13 13 13
-55.5470735--30.8889372 0 1 1 1 1 1 2 3 6 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13 13 13 13
-55.5468084--30.8902506 79 1 1 1 1 2 2 5 7 8 8 8 10 10 11 12 12 12 12 12 13 13 13 13 13 13 13
-55.5461759--30.8901465 79 1 1 1 1 2 2 5 7 8 8 8 10 10 12 12 12 12 12 12 13 13 13 13 13 13 13
-55.5465634--30.8899226 0 1 1 1 1 2 2 5 7 8 8 8 10 10 11 12 12 12 12 12 13 13 13 13 13 13 13
-55.585088--30.8927402 24 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2
-55.5608958--30.9128491 255 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 9 10 12 13 13 14 14 14 14 14
-55.5544905--30.9133134 76 1 1 1 1 1 1 1 2 3 3 3 6 7 9 10 13 13 13 14 14 14 14 14 14 14 14
-55.5714729--30.9139533 335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 10 13
-55.568888--30.9131643 44 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 9 12 13 13 13 14
-55.5674728--30.9124625 110 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 13 13 13 14
-55.5674728--30.9124625 67 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 13 13 13 14
-55.5674053--30.9111721 33 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 7 7 9 10 12 13 13 14 14
-55.5727166--30.9125657 96 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 13 13
-55.5749752--30.913889 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 10 13
-55.5767241--30.9150927 64 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 7 10
-55.5672256--30.9143799 121 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 6 7 9 10 13 13 13 14 14
-55.5686124--30.9206521 27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 6 6 6 8 8 10 11
-55.5650762--30.9161699 51 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 13 13 13 14
-55.5761551--30.928177 98 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 4
-55.5709565--30.9216025 136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 6 6 7 8 10 10
-55.5717476--30.9225589 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 6 6 8 8 10
-55.572289--30.924916 117 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 5 6 6 8
-55.5556956--30.9192614 4 1 1 1 1 1 1 1 1 1 2 2 5 6 6 6 8 9 10 13 13 13 13 14 14 14 14
-55.5585927--30.9177281 14 1 1 1 1 1 1 1 1 1 1 1 2 3 6 6 6 8 8 10 11 13 13 13 14 14 14
-55.5663028--30.9084838 22 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 5 7 8 9 12 12 13 13 14 14
-55.5570264--30.904582 35 1 1 1 1 1 1 1 1 4 5 5 7 9 10 12 13 13 13 13 13 13 13 14 14 14 14
-55.5541678--30.9040825 34 1 1 1 1 1 1 3 4 4 6 9 10 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5524566--30.9041396 244 1 1 1 1 1 4 4 4 6 9 10 12 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5523691--30.9070967 0 1 1 1 1 1 1 3 4 4 5 8 10 12 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.5533855--30.9046837 99 1 1 1 1 1 2 4 4 5 7 9 11 12 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5524692--30.9052274 93 1 1 1 1 1 3 4 4 5 8 10 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5472637--30.9014376 60 1 1 1 1 3 8 9 10 12 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.5477135--30.901204 44 1 1 1 1 3 8 9 10 12 12 12 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14
-55.546678--30.9017488 61 1 1 1 1 5 8 9 10 12 12 12 13 13 13 13 13 13 13 13 13 14 14 14 14 14 14
-55.546916--30.9026719 17 1 1 1 1 5 7 9 10 11 12 12 13 13 13 13 13 13 13 13 14 14 14 14 14 14 14
-55.5559003--30.9284296 234 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 5 6 6 6 7 8 10 11 13
-55.5577059--30.9294396 5 1 1 1 1 1 1 1 1 1 1 2 2 3 3 3 4 4 5 6 6 6 7 8 9 11 13
-55.5578325--30.9302188 19 1 1 1 1 1 1 1 1 1 1 2 2 3 3 3 3 4 5 6 6 6 6 7 9 10 11
-55.5582229--30.9308244 50 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.5597883--30.9309863 35 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 4 4 5 6 6 6 7 8 9 10
-55.5590871--30.9321804 0 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5575296--30.9311664 213 1 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 4 4 5 6 6 6 7 8 9 11
-55.5586238--30.9340043 27 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5602343--30.9328331 15 1 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9
-55.5583387--30.9348081 69 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10
-55.5586238--30.9340043 54 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5579651--30.9352454 33 1 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5583387--30.9348081 22 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10
-55.5581784--30.9346504 43 1 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5579091--30.9329493 37 1 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 4 4 5 6 6 6 7 8 9 11
-55.5576432--30.9335294 0 1 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 4 4 5 6 6 6 7 8 9 11
-55.5576432--30.9335294 53 1 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 4 4 5 6 6 6 7 8 9 11
-55.5574191--30.9331903 0 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.5586238--30.9340043 68 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 9 10
-55.5583425--30.9336005 26 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 5 6 6 6 6 7 9 10
-55.5572298--30.9337224 10 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.5572298--30.9337224 62 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.5589094--30.9352739 10 1 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 9
-55.5505379--30.9268106 172 1 1 1 1 1 1 1 1 2 2 3 4 5 6 6 6 7 8 9 10 11 13 13 13 14 14
-55.5551183--30.9325048 53 1 1 1 1 1 1 1 2 2 2 2 3 3 3 4 4 5 6 6 6 7 8 9 11 13 13
-55.555603--30.9313245 75 1 1 1 1 1 1 1 1 2 2 2 3 3 3 4 4 5 6 6 6 7 8 9 11 13 13
-55.5544242--30.9296298 41 1 1 1 1 1 1 1 1 1 2 3 3 3 4 4 5 6 6 6 7 8 9 10 13 13 13
-55.5533809--30.9301231 146 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 5 6 6 6 7 9 10 11 13 13 13
-55.5563397--30.9351214 17 1 1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 5 6 6 6 7 8 10 11
-55.5570812--30.9361342 29 1 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 3 4 5 6 6 6 6 7 9 10
-55.5424603--30.9256317 0 1 1 1 1 2 2 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13 13 14 14
-55.5425--30.9257024 0 1 1 1 1 2 2 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13 13 14 14
-55.542566--30.9260205 0 1 1 1 1 2 2 2 3 3 3 3 4 4 5 6 6 7 8 10 11 11 13 13 13 13 14
-55.5438031--30.927761 0 1 1 1 2 2 2 2 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 13 13 13 13
-55.5458571--30.9267948 206 1 1 1 1 1 2 2 2 2 3 3 4 4 5 6 6 6 7 9 10 11 13 13 13 14 14
-55.5458092--30.9301161 0 1 1 2 2 2 2 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13
-55.5457229--30.9297957 0 1 1 2 2 2 2 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11 11 13 13
-55.5454749--30.9300054 0 1 1 2 2 2 2 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13
-55.545666--30.9301525 75 1 1 2 2 2 2 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13 13
-55.5457378--30.9316995 70 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11 13
-55.552018--30.9327997 90 1 1 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 9
-55.5519422--30.9351347 154 1 1 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5463042--30.9347587 44 1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 11
-55.54819--30.9348083 0 1 1 1 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10 10 11
-55.549371--30.9385254 71 1 1 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8
-55.5493408--30.9393875 0 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5489945--30.9392408 0 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5489237--30.9380746 0 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5489945--30.9392408 0 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.548784--30.9396378 0 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5480616--30.9370139 41 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8 10
-55.5472907--30.9331847 0 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 4 5 6 6 7 7 8 10 11 11
-55.5469159--30.9389555 34 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5488209--30.9388644 36 1 1 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8
-55.5488209--30.9388644 0 1 1 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8
-55.5504586--30.9412572 0 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5491342--30.9395369 0 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5492481--30.9392153 0 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7 8
-55.5440175--30.9371291 79 1 1 1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 7 7 8
-55.5453274--30.9438032 36 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6
-55.5455011--30.9431014 0 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6
-55.5472842--30.9411519 14 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5457436--30.9427628 0 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6
-55.5457436--30.9427628 0 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6
-55.5457436--30.9427628 25 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6
-55.5472842--30.9411519 0 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5472842--30.9411519 0 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 5 6 6 7
-55.5810876--30.9101778 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5905863--30.9175484 21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
-55.5445544--30.9241041 0 1 1 1 1 1 1 2 3 3 3 4 5 6 6 6 6 8 9 10 11 13 13 13 14 14 14
-55.5447562--30.9250799 25 1 1 1 1 1 2 2 2 3 3 4 4 5 6 6 6 8 9 10 11 13 13 13 14 14 14
-55.5436242--30.9249075 0 1 1 1 1 1 2 2 3 3 3 4 4 5 6 6 6 8 9 10 11 13 13 13 13 14 14
-55.5435319--30.9253717 0 1 1 1 1 1 2 2 3 3 3 4 4 5 6 6 6 8 9 10 11 11 13 13 13 14 14
-55.5433092--30.9221684 90 1 1 1 1 1 1 2 2 4 4 5 6 6 6 7 9 9 10 11 13 13 13 14 14 14 14
-55.5398779--30.9176143 0 1 1 1 1 1 1 2 3 4 5 6 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14
-55.5399543--30.9184823 0 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5398779--30.9176143 0 1 1 1 1 1 1 2 3 4 5 6 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14
-55.5407617--30.9206077 0 1 1 1 1 1 2 2 3 4 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14
-55.5412385--30.9174241 106 1 1 1 1 1 1 1 3 3 4 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5394021--30.9195164 45 1 1 1 1 1 1 2 2 4 4 5 6 7 7 9 10 10 11 13 13 13 13 14 14 14 14
-55.5399543--30.9184823 0 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5409213--30.9211418 0 1 1 1 1 2 2 2 3 3 4 5 5 6 7 7 9 10 11 13 13 13 13 14 14 14 14
-55.5391276--30.9187035 57 1 1 1 1 1 1 2 2 3 5 5 6 7 7 9 10 11 13 13 13 13 14 14 14 14 14
-55.5399543--30.9184823 0 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5399543--30.9184823 80 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5399543--30.9184823 0 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14
-55.5396174--30.9173308 85 1 1 1 1 1 1 1 3 4 5 6 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14
-55.5380883--30.9222567 12 1 1 1 1 1 1 1 2 2 2 4 4 5 6 7 7 9 10 10 11 13 13 13 13 14 14
-55.5393362--30.9163121 0 1 1 1 1 1 1 2 3 4 5 7 7 9 10 10 11 13 13 13 13 14 14 14 14 14 14
-55.5394689--30.9168555 0 1 1 1 1 1 1 2 3 4 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14 14
-55.5362423--30.92018 62 1 1 1 1 1 1 1 1 2 3 4 5 6 7 7 8 10 10 11 13 13 13 13 14 14 14
-55.5375154--30.9199919 0 1 1 1 1 1 1 1 2 2 4 4 5 6 7 7 9 10 11 12 13 13 13 14 14 14 14
-55.5329288--30.9220958 237 1 1 1 1 1 1 1 1 1 1 2 3 4 5 6 7 7 9 10 10 11 13 13 13 13 14
-55.532248--30.9194463 13 1 1 1 1 1 1 1 1 1 1 3 4 5 7 7 9 9 10 12 13 13 13 13 14 14 14
-55.5404953--30.9273692 138 1 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 4 4 5 6 7 7 8 10 11 11
-55.5347894--30.918745 284 1 1 1 1 1 1 1 1 1 3 4 6 6 7 7 9 10 11 13 13 13 13 14 14 14 14
-55.5330943--30.9185873 182 1 1 1 1 1 1 1 1 1 1 3 4 5 6 7 7 9 10 11 13 13 13 13 14 14 14
-55.5336956--30.9154045 0 1 1 1 1 1 1 1 1 3 4 5 6 8 8 10 11 13 13 13 13 14 14 14 14 14 14
-55.5337082--30.9162913 0 1 1 1 1 1 1 1 1 1 3 4 5 6 8 10 10 13 13 13 13 13 14 14 14 14 14
-55.5330662--30.9159178 112 1 1 1 1 1 1 1 1 2 3 4 5 6 8 10 11 13 13 13 13 13 14 14 14 14 14
-55.5394689--30.9168555 0 1 1 1 1 1 1 2 3 4 6 7 7 8 10 10 11 13 13 13 13 14 14 14 14 14 14
-55.5392433--30.915643 3 1 1 1 1 1 1 2 3 4 5 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14 14
-55.5384666--30.916746 7 1 1 1 1 1 1 2 2 4 5 7 7 8 9 10 11 13 13 13 13 14 14 14 14 14 14
-55.5343093--30.9157935 12 1 1 1 1 1 1 1 1 2 3 5 5 7 8 10 11 13 13 13 13 13 14 14 14 14 14
-55.5395528--30.9164651 0 1 1 1 1 1 1 2 3 4 5 7 7 9 10 10 11 13 13 13 13 14 14 14 14 14 14
-55.5392433--30.915643 0 1 1 1 1 1 1 2 3 4 5 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14 14
-55.5393559--30.9158677 0 1 1 1 1 1 1 2 4 4 5 7 7 9 10 11 13 13 13 13 14 14 14 14 14 14 14
-55.5395528--30.9164651 0 1 1 1 1 1 1 2 3 4 5 7 7 9 10 10 11 13 13 13 13 14 14 14 14 14 14
-55.5365638--30.9115758 0 1 1 1 1 1 3 4 5 5 7 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.538469--30.9132197 204 1 1 1 1 1 2 3 4 5 6 7 10 10 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5393706--30.9147171 0 1 1 1 1 1 2 2 3 5 6 6 9 10 10 11 13 13 13 13 14 14 14 14 14 14 14
-55.5365638--30.9115758 0 1 1 1 1 1 3 4 5 5 7 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5372422--30.9110875 0 1 1 1 1 1 3 4 5 5 8 9 9 11 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.534629--30.9135579 7 1 1 1 1 1 1 1 3 4 5 6 8 9 10 13 13 13 13 13 14 14 14 14 14 14 14
-55.5348959--30.9128214 77 1 1 1 1 1 1 2 3 5 5 7 8 9 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5354773--30.9119839 0 1 1 1 1 1 1 3 4 5 5 8 9 9 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5364363--30.9130901 0 1 1 1 1 1 1 3 4 5 5 7 8 10 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5379186--30.9145875 0 1 1 1 1 1 1 1 3 4 5 6 7 9 10 11 13 13 13 13 13 14 14 14 14 14 14
-55.5348959--30.9128214 42 1 1 1 1 1 1 2 3 5 5 7 8 9 11 13 13 13 13 14 14 14 14 14 14 14 14
-55.5352304--30.912087 0 1 1 1 1 1 1 3 4 5 5 8 9 9 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5355476--30.9118827 0 1 1 1 1 1 1 3 4 5 5 8 9 9 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5322228--30.9172023 31 1 1 1 1 1 1 1 1 1 2 3 4 6 6 9 10 11 13 13 13 13 13 14 14 14 14
-55.5314119--30.9163652 45 1 1 1 1 1 1 1 1 1 3 4 5 6 8 8 10 11 13 13 13 13 14 14 14 14 14
-55.5404735--30.9159801 242 1 1 1 1 1 1 1 2 3 4 6 7 7 7 9 10 11 13 13 13 13 14 14 14 14 14
-55.5320102--30.9140621 34 1 1 1 1 1 1 1 1 3 5 5 8 8 9 11 13 13 13 13 14 14 14 14 14 14 14
-55.533162--30.9125402 59 1 1 1 1 1 1 1 4 5 5 8 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14
-55.5324806--30.9129115 30 1 1 1 1 1 1 1 3 5 5 7 8 9 10 13 13 13 13 13 14 14 14 14 14 14 14
-55.5306684--30.9138832 2 1 1 1 1 1 1 1 1 3 5 5 8 8 9 10 13 13 13 13 14 14 14 14 14 14 14
-55.528946--30.9146041 11 1 1 1 1 1 1 1 1 1 4 5 5 8 9 9 12 13 13 13 13 14 14 14 14 14 14
-55.5305509--30.9168309 85 1 1 1 1 1 1 1 1 1 1 3 4 6 6 9 10 10 13 13 13 13 13 14 14 14 14
-55.5287024--30.920455 71 1 1 1 1 1 1 1 1 1 1 1 1 3 6 7 8 9 10 11 13 13 13 13 13 14 14
-55.5311769--30.9191785 21 1 1 1 1 1 1 1 1 1 1 1 1 2 3 6 7 9 9 10 11 13 13 13 13 14 14
-55.5285886--30.9138288 3 1 1 1 1 1 1 1 1 1 1 5 5 8 9 9 12 12 13 13 13 14 14 14 14 14 14
-55.527827--30.9142817 11 1 1 1 1 1 1 1 1 1 1 5 5 7 8 9 10 12 13 13 13 14 14 14 14 14 14
-55.5265941--30.9144682 18 1 1 1 1 1 1 1 1 1 1 1 5 5 8 9 9 11 12 13 13 13 14 14 14 14 14
-55.5263672--30.9156763 32 1 1 1 1 1 1 1 1 1 1 1 1 3 5 8 8 9 11 12 13 13 13 14 14 14 14
-55.5248526--30.9135127 71 1 1 1 1 1 1 1 1 1 1 1 2 5 8 9 10 12 12 12 13 13 14 14 14 14 14
-55.524201--30.9126166 0 1 1 1 1 1 1 1 1 1 1 2 2 6 8 9 11 12 12 12 12 14 14 14 14 14 14
-55.5252999--30.9190804 4 1 1 1 1 1 1 1 1 1 1 1 1 2 5 5 8 9 9 12 13 13 13 13 14 14 14
-55.5292584--30.9221361 108 1 1 1 1 1 1 1 1 1 1 1 1 1 3 6 7 8 9 10 11 13 13 13 13 14 14
-55.5152327--30.914183 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 5 7 11 12 12 12 12 13 13 14
-55.5193567--30.9204092 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 5 7 11 12 12 12
-55.5323949--30.9071769 48 1 1 1 1 1 1 2 6 6 10 12 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5331959--30.9084316 83 1 1 1 1 1 1 3 5 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.534242--30.9083339 154 1 1 1 1 1 1 3 8 8 9 10 12 12 12 12 14 14 14 14 14 14 14 14 14 14 14
-55.5340619--30.9094986 107 1 1 1 1 1 1 3 5 8 8 9 10 12 12 13 13 14 14 14 14 14 14 14 14 14 14
-55.5359308--30.9106763 150 1 1 1 1 1 1 4 5 5 8 9 9 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5364891--30.911465 94 1 1 1 1 1 3 4 5 5 7 8 9 10 13 13 13 13 14 14 14 14 14 14 14 14 14
-55.5357651--30.9118783 0 1 1 1 1 1 2 3 4 5 5 8 9 9 13 13 13 13 13 14 14 14 14 14 14 14 14
-55.5323949--30.9071769 0 1 1 1 1 1 1 2 6 6 10 12 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5331959--30.9084316 0 1 1 1 1 1 1 3 5 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5335964--30.9092707 0 1 1 1 1 1 1 2 4 8 8 9 11 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.534541--30.9103309 0 1 1 1 1 1 1 2 5 5 8 9 9 12 12 13 13 13 14 14 14 14 14 14 14 14 14
-55.5321659--30.9072845 0 1 1 1 1 1 1 2 6 6 9 12 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
-55.5331959--30.9084316 0 1 1 1 1 1 1 3 5 8 9 10 12 12 12 12 13 14 14 14 14 14 14 14 14 14 14
